,rows,cols,min_nnz_row,row_var,col_var,diag_var,nnz,frob_norm,symm_frob_norm,antisymm_frob_norm,one_norm,inf_norm,symm_inf_norm,antisymm_inf_norm,max_nnz_row,trace,abs_trace,min_nnz_row,avg_nnz_row,dummy_rows,dummy_rows_kind,num_value_symm_1,nnz_pattern_symm_1,num_value_symm_2,nnz_pattern_symm_2,row_diag_dom,col_diag_dom,diag_avg,diag_sign,diag_nnz,lower_bw,upper_bw,row_log_val_spread,col_log_val_spread,symm,matrix,matrix_id
419,399130,399130,1,0.002118459902703762,1.5032599549158476e-05,0.0,1216334,883.7730102539062,771.9080200195312,430.3630065917969,5.301730155944824,1624.02001953125,812.510986328125,811.510986328125,11555,399130.0,399130.0,1,3,1,0,0,0,0.7572069764137268,0.5144150257110596,0,0,1.0,2,399130,57655,398620,77.30660247802734,77.30660247802734,0,language.mtx,-7255407726611653155
420,21498,21498,1,0.03113670088350773,0.03113670088350773,0.0,459277,2710.800048828125,1961.1700439453125,1871.4300537109375,168.0,168.0,98.0,94.0,42,85992.0,85992.0,1,21,12,1,0,0,0.5234040021896362,0.0468083992600441,0,0,4.0,2,21498,13730,0,0.0,0.0,0,tube2.mtx,-8929670913365241021
421,5563,5563,1,0.7078049778938293,1.0623500347137451,0.0,145952,2292.219970703125,1651.43994140625,1589.6500244140625,1050.0,684.0,543.0,537.0,114,33378.0,33378.0,1,26,1,1,0,0,0.5190579891204834,0.03811530023813248,0,0,6.0,2,5563,204,0,0.0,0.0,0,t520.mtx,3051291401539426715
422,9801,9801,4,0.0014100499683991075,0.001410920056514442,0.001295309979468584,87025,280.26300048828125,280.26300048828125,0.025282200425863266,5.333330154418945,5.333330154418945,5.333330154418945,0.003658760106191039,9,26177.80078125,26177.80078125,4,8,0,0,0,0,0.9999949932098389,0.9999909996986389,0,0,2.6709299087524414,2,9801,100,100,1.0346299409866333,1.0346299409866333,0,t2d_q9.mtx,1885664442186276147
423,115625,115625,1,8.606499834184073e+18,4.3810598810885816e+18,1962509952.0,2158759,6766999896064.0,4784989929472.0,4784989929472.0,724285980672.0,1423259992064.0,711628029952.0,711628029952.0,8437,759976000.0,759976000.0,1,18,0,0,0,0,0.5000010132789612,2.0517300072242506e-06,0,0,6572.759765625,1,115603,114098,77472,281.9419860839844,279.3450012207031,0,barrier2-9.mtx,6223505844053547520
424,155924,155924,1,5.424709995981701e+18,2.763469919176622e+18,867772032.0,2094873,6040459935744.0,4271250079744.0,4271250079744.0,668478996480.0,1312639942656.0,656318988288.0,656318988288.0,6931,1236829952.0,1236829952.0,1,13,0,0,0,0,0.5000020265579224,3.440000000409782e-06,0,0,7932.2900390625,3,155924,154381,104472,25.19890022277832,29.062299728393555,0,para-7.mtx,-1477585670952519837
425,120750,120750,1,643.5180053710938,1954.9100341796875,15964.7998046875,1206265,815555.0,577004.0,576365.0,44567.80078125,12884.2998046875,22294.900390625,22276.900390625,185,-2544740.0,2544740.0,1,9,0,0,0,0,0.5163329839706421,0.032665498554706573,0,0,21.074399948120117,-1,51375,21749,21575,57.4380989074707,58.897701263427734,0,twotone.mtx,-6465307610527889841
426,153226,153226,6,5.520230068644741e+18,2.630620052361052e+19,149024997376.0,2930882,6061419921408.0,4286070128640.0,4286070128640.0,12371599818752.0,1312639942656.0,6185890086912.0,6185789947904.0,5776,1511769984.0,1511769984.0,6,19,0,0,0,0,0.5000020265579224,3.970380021200981e-06,0,0,9866.2802734375,2,153226,151728,102929,52.52450180053711,50.707401275634766,0,para-4.mtx,6123746327802069789
427,115625,115625,1,8.606499834184073e+18,4.3810598810885816e+18,1962509952.0,2158759,6766999896064.0,4784989929472.0,4784989929472.0,724285980672.0,1423259992064.0,711628029952.0,711628029952.0,8437,759976000.0,759976000.0,1,18,0,0,0,0,0.5000010132789612,2.0517300072242506e-06,0,0,6572.759765625,1,115603,114098,77472,281.9419860839844,279.3450012207031,0,barrier2-11.mtx,7407630425799857777
428,113076,113076,6,5.452799769292308e+18,3.4606600718668268e+19,167206993920.0,2129496,6063619833856.0,4287629885440.0,4287629885440.0,12262199787520.0,1120400048128.0,6131200032768.0,6131099893760.0,7031,961873984.0,961873984.0,6,18,0,0,0,0,0.5000010132789612,2.6872498892771546e-06,0,0,8506.4404296875,2,113076,111594,76329,281.9419860839844,279.3450012207031,0,barrier2-4.mtx,-4765769671708756014
429,115625,115625,1,8.606499834184073e+18,4.3810598810885816e+18,1962220032.0,2158759,6766999896064.0,4784989929472.0,4784989929472.0,724285980672.0,1423259992064.0,711628029952.0,711628029952.0,8437,759611008.0,759611008.0,1,18,0,0,0,0,0.5000010132789612,2.0508400666585658e-06,0,0,6569.60009765625,1,115603,114098,77472,281.9419860839844,279.3450012207031,0,barrier2-12.mtx,2173523140470378216
430,14822,14822,1,0.0062742698937654495,0.0063933501951396465,0.6956589818000793,365313,154.25100708007812,138.95199584960938,66.97550201416016,32.88420104980469,32.72489929199219,19.982500076293945,13.612199783325195,50,8176.8701171875,8176.8701171875,1,24,161,1,0,0,0.6714109778404236,0.34282198548316956,0,0,0.551671028137207,2,14822,12583,0,7.187849998474121,7.212289810180664,0,Pres_Poisson.mtx,1878441333510514047
431,29957,29957,10,0.00460314005613327,0.004438410047441721,0.7058669924736023,1990919,165.92300415039062,165.83299255371094,5.4545698165893555,24.64590072631836,27.08690071105957,25.631799697875977,1.7963199615478516,154,5836.93017578125,5836.93017578125,10,66,0,0,0,0,0.9868729710578918,0.9737460017204285,0,0,0.19484399259090424,1,25835,28080,28080,300.875,300.875,0,mixtank_new.mtx,3209857969215831819
432,226340,226340,1,226338.0,226338.0,226341.0,444405,226956.0,226648.0,11816.2998046875,226341.0,226340.0,226340.0,3696.5,24,131738.0,321118.0,1,1,94693,1,0,0,0.6377210021018982,0.2754429876804352,0,0,1.4187400341033936,3,105314,94690,0,9.971240043640137,10.328100204467773,0,HTC_336_4438.mtx,-3287137625220002430
433,43887,43887,0,2949519872.0,3622350080.0,673939008.0,224694,17176900.0,12739900.0,11521300.0,21524400.0,16090100.0,13479200.0,8091370.0,56,-13435500.0,14182300.0,0,5,1092,1,0,0,0.54824298620224,0.09648659825325012,0,0,323.1549987792969,3,22490,42825,0,10.695500373840332,10.703100204467773,0,OPF_10000.mtx,-6948655515247000398
434,15435,15435,0,743376.0,743376.0,4527160.0,74682,801820.0,596073.0,536295.0,107126.0,194849.0,111638.0,97448.796875,62,-968950.0,4920020.0,0,4,336,1,0,0,0.5548099875450134,0.10961999744176865,0,0,318.7569885253906,3,7886,15115,0,9.696399688720703,10.045700073242188,0,OPF_3754.mtx,3047026245147455427
435,8140,8140,0,150682.0,150682.0,46744.30078125,1008452,188623.0,134096.0,132653.0,63553.3984375,63526.3984375,33209.69921875,33186.0,609,196395.0,236134.0,0,123,856,1,0,0,0.5274720191955566,0.05494470149278641,0,0,29.00909996032715,3,4071,7988,0,18.737199783325195,19.346099853515625,0,TSC_OPF_1047.mtx,-4001499148950003301
436,9774,9774,1,9772.0,9772.01953125,10528.099609375,415268,15052.599609375,12833.7998046875,7865.93017578125,9775.5302734375,9774.0,9774.759765625,3255.340087890625,86,1208.2099609375,26829.400390625,1,42,322,1,0,0,0.5563309788703918,0.11266200244426727,0,0,2.7449700832366943,3,9753,9753,0,19.701200485229492,19.901100158691406,0,TSC_OPF_300.mtx,594661145040978084
437,29902,29902,0,74316800000.0,74316800000.0,286949.0,145180,66671300.0,47143800.0,47143700.0,66666800.0,66666700.0,33333400.0,33333300.0,74,-1778360.0,2949240.0,0,4,1423,1,0,0,0.5078960061073303,0.01579120010137558,0,0,98.63030242919922,3,15663,28521,0,9.850090026855469,10.465299606323242,0,OPF_6000.mtx,-8334920241499564095
438,226340,226340,1,226338.0,226338.0,226341.0,434428,227063.0,226702.0,12800.900390625,226341.0,226340.0,226340.0,3696.5,24,131681.0,321375.0,1,1,94693,1,0,0,0.626941978931427,0.2538839876651764,0,0,1.4198800325393677,3,105887,94690,0,9.955289840698242,10.583600044250488,0,HTC_336_9129.mtx,-4232372689092318390
439,82654,82654,1,0.0003668600111268461,0.00033524000900797546,0.10510200262069702,328556,1148.1099853515625,1120.0699462890625,252.18099975585938,9.145719528198242,9.608010292053223,7.206009864807129,2.4019999504089355,9,312603.0,312603.0,1,3,14203,1,0,0,0.8335000276565552,0.6669999957084656,0,0,3.7820699214935303,2,82654,80916,0,5.561970233917236,5.541880130767822,0,thermal1.mtx,5903917874211700887
440,112985,112985,1,0.001925589982420206,0.001925589982420206,0.3033069968223572,4282190,4828.3798828125,4701.0,1101.739990234375,24.294599533081055,24.29290008544922,23.54129981994629,10.871199607849121,346,1534890.0,1534890.0,1,37,313,1,0,0,0.7961729764938354,0.5923470258712769,2,2,13.58489990234375,2,112985,21340,0,16.774099349975586,16.774099349975586,0,Ge99H100.mtx,-5087731803147297151
441,42138,42138,1,211.0970001220703,211.0970001220703,24.08209991455078,4413449,10703.5,7736.8798828125,7396.35009765625,5289.5,5289.5,5289.5,4685.509765625,209,36706.19921875,47035.80078125,1,104,0,0,0,0,0.5734040141105652,0.146807000041008,0,0,1.1162300109863281,3,41856,41537,20700,11.073599815368652,11.073599815368652,0,TSOPF_RS_b300_c3.mtx,-2330706860733337430
442,115967,115967,5,0.00024086299526970834,0.00032168198958970606,0.39040499925613403,1033473,953.2930297851562,952.3699951171875,41.929901123046875,10.885000228881836,8.977519989013672,9.911640167236328,2.6653800010681152,10,297487.0,297487.0,5,8,0,0,0,0,0.9939010143280029,0.9878029823303223,0,0,2.565269947052002,2,115967,103933,103931,6.5998101234436035,6.60798978805542,0,torso2.mtx,-4498192781914119741
443,9604,9604,1,0.0013479100307449698,0.0013479100307449698,8.959010100421434e-26,47434,352.50799560546875,348.2770080566406,54.44779968261719,5.010149955749512,5.010149955749512,5.010149955749512,1.5,5,33711.5,33711.5,1,4,1,1,0,0,0.8517330288887024,0.70346599817276,2,2,3.5101499557495117,2,9604,99,0,1.1473900079727173,1.1473900079727173,0,fv1.mtx,-6551378157257001745
444,9801,9801,1,0.0009819959523156285,0.0009819959523156285,0.0,48413,307.0190124511719,302.0509948730469,55.00680160522461,4.5,4.5,4.5,1.5,5,29403.0,29403.0,1,4,1,1,0,0,0.834833025932312,0.6696649789810181,2,2,3.0,2,9801,100,0,1.0791800022125244,1.0791800022125244,0,fv3.mtx,-385202609689244073
445,9801,9801,1,0.0013207499869167805,0.0013207499869167805,1.562139958671162e-25,48413,356.09600830078125,351.8219909667969,55.00680160522461,5.010049819946289,5.010049819946289,5.010049819946289,1.5,5,34402.0,34402.0,1,4,1,1,0,0,0.8517159819602966,0.7034310102462769,2,2,3.510050058364868,2,9801,100,0,1.1473699808120728,1.1473699808120728,0,fv2.mtx,6235858514611905056
446,10774,10774,1,0.03898100182414055,0.040839098393917084,8.102179527282715,40808,1199.6199951171875,1175.7900390625,237.91700744628906,40.0,30.0,30.0,10.0,8,115518.0,115518.0,1,3,1767,1,0,0,0.8333330154418945,0.6666669845581055,1,1,10.72189998626709,2,10774,10493,0,1.1461299657821655,1.1461299657821655,0,nopoly.mtx,5329397036227365868
447,18354,18354,1,12205500.0,12205500.0,27349200.0,92217,708573.0,708572.0,388.84100341796875,473333.0,473332.0,473333.0,1072.1800537109375,950,1399040.0,1399040.0,1,5,10217,1,0,0,0.976061999797821,0.9521250128746033,0,0,76.22560119628906,3,18354,18353,0,9.357460021972656,8.0,0,c-48.mtx,-7682292646291422214
448,57975,57975,1,788382016.0,788380992.0,103082999808.0,294102,75785200.0,75784704.0,283858.0,6760770.0,6768790.0,6764780.0,19977.80078125,496,-2122089984.0,2122089984.0,1,5,31257,1,0,0,0.9961979985237122,0.9923959970474243,0,0,36603.6015625,3,57975,57767,0,17.86079978942871,12.968500137329102,0,c-67.mtx,4811980159560741708
449,60740,60740,8,19494500.0,19494500.0,195067002880.0,2035281,155848992.0,155848992.0,6862.35009765625,2197270.0,2197270.0,2197270.0,159.43899536132812,63,23492700160.0,23492700160.0,8,33,0,0,0,0,0.9999889731407166,0.9999780058860779,0,0,386775.0,2,60740,5676,5676,30.276500701904297,31.470300674438477,0,water_tank.mtx,5387101518667118937
450,133123,133123,1,0.8240730166435242,0.8075270056724548,28.591100692749023,4508981,11875.0,10688.7001953125,5173.830078125,2913.949951171875,2935.3701171875,1989.469970703125,1873.1300048828125,470,3337480.0,3337480.0,1,33,352,1,0,0,0.7012119889259338,0.40242400765419006,0,0,25.07069969177246,2,133123,25200,0,16.91990089416504,16.91990089416504,0,Ga19As19H42.mtx,7992918294109013132
451,240369,240369,1,0.0015440599527209997,0.0015440599527209997,0.2545810043811798,5451000,9328.400390625,9087.3701171875,2106.840087890625,35.18669891357422,35.19449996948242,31.950599670410156,16.490999221801758,234,4332210.0,4332210.0,1,22,514,1,0,0,0.7974179983139038,0.5948370099067688,0,0,18.0231990814209,2,240369,28203,0,13.825200080871582,13.825200080871582,0,Si87H76.mtx,-3010311884976120971
452,18696,18696,2,802311.0,802311.0,33133.1015625,4396289,324956.0,232788.0,226729.0,200000.0,200000.0,150000.0,200000.0,512,-135996.0,210434.0,2,235,0,0,0,0,0.5705559849739075,0.14111199975013733,0,0,11.255599975585938,3,17989,17339,8500,18.402299880981445,18.402299880981445,0,TSOPF_RS_b678_c1.mtx,1582552871902530337
453,112985,112985,1,0.001925279968418181,0.001925279968418181,0.2735750079154968,4002590,4845.740234375,4718.81982421875,1101.800048828125,24.303699493408203,24.303699493408203,23.553300857543945,10.871199607849121,346,1541170.0,1541170.0,1,35,313,1,0,0,0.7967420220375061,0.5934839844703674,2,2,13.64050006866455,2,112985,21340,0,16.774200439453125,16.774200439453125,0,Ge87H76.mtx,5688306191313563557
454,155331,155331,1,0.0708388015627861,0.0708388015627861,0.27049800753593445,5719417,41237.80078125,40198.0,9201.83984375,171.61399841308594,171.61399841308594,168.8350067138672,76.7072982788086,2415,15422000.0,15422000.0,1,36,394,1,0,0,0.7997199892997742,0.5994399785995483,2,2,99.28469848632812,2,155331,55068,0,13.952300071716309,13.952300071716309,0,SiO2.mtx,-5445900002926555216
455,157508,157508,0,312721984.0,375271008.0,0.0,388305,33998200.0,24040400.0,24040400.0,20779600.0,9567430.0,10761400.0,10761400.0,44,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,124867,0,3.4784300327301025,3.34945011138916,0,ma2010.mtx,-561822711404192455
456,157464,157464,1,3.4028234663852886e+38,3.4028234663852886e+38,3.4028234663852886e+38,3866688,1.0005999747085955e+31,1.0005999747085955e+31,136800999833600.0,8.50105963804756e+28,8.50105963804756e+28,8.50105963804756e+28,3754000121856.0,27,2.79789985025989e+33,2.79789985025989e+33,1,24,54,1,0,0,1.0,1.0,0,0,1.7768500090565502e+28,2,157464,17777,17777,4.762579917907715,4.762579917907715,0,xenon2.mtx,-5967947682763641999
457,259777,259777,0,255998000.0,978972992.0,0.0,613551,100337000.0,70949000.0,70949000.0,104274000.0,71851600.0,57842000.0,57842000.0,300,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,244993,0,4.159140110015869,4.164589881896973,0,mn2010.mtx,-1849502420027081040
458,350169,350169,0,84780800.0,72498304.0,0.0,854772,75382096.0,53303200.0,53303200.0,13346000.0,13556000.0,10853800.0,10853800.0,46,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,340754,0,3.83774995803833,3.9479899406433105,0,ny2010.mtx,527864885337872777
459,329885,329885,0,426977984.0,704182016.0,0.0,789045,103841000.0,73426896.0,73426896.0,26061300.0,29607900.0,17948900.0,17948900.0,39,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,280755,0,4.358039855957031,4.1876301765441895,0,mi2010.mtx,-1998089886871951354
460,161672,161672,0,80388200.0,72734600.0,0.0,393889,66664700.0,47139100.0,47139100.0,10477800.0,8401250.0,6211780.0,6211780.0,79,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,159305,0,4.5057902336120605,4.222060203552246,0,ky2010.mtx,7617260744887927544
461,285762,285762,0,291321984.0,165744992.0,0.0,701064,65964200.0,46643700.0,46643700.0,9378320.0,40339800.0,22161400.0,22161400.0,83,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,267639,0,4.233489990234375,3.895900011062622,0,va2010.mtx,-3103408056874001387
462,168609,168609,0,523116000.0,425135008.0,0.0,415485,98556096.0,69689696.0,69689696.0,18423000.0,18103400.0,11883400.0,11883400.0,70,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,167758,0,4.8500800132751465,4.607619762420654,0,nm2010.mtx,-7265266204662025066
463,88360,88360,0,17371000832.0,17619599360.0,0.0,205361,101661000.0,71885504.0,71885504.0,46807400.0,41027300.0,23580600.0,23580600.0,53,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,82794,0,4.20605993270874,3.6636199951171875,0,sd2010.mtx,3044367827065969343
464,48837,48837,0,232928000.0,131531000.0,0.0,117275,30078700.0,21268900.0,21268900.0,9105150.0,8936970.0,4892790.0,4892790.0,59,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,45651,0,3.24222993850708,3.3191399574279785,0,nh2010.mtx,3881331740726547262
465,8127,8127,1,45.5265998840332,45.52669906616211,225.18800354003906,42908,1584.510009765625,1479.550048828125,567.093994140625,888.1630249023438,1681.0,840.5,840.5,818,17427.0,17427.0,1,5,4820,1,0,0,0.6024519801139832,0.20490500330924988,0,0,2.1443300247192383,3,8127,8031,0,9.655900001525879,8.0,0,c-38.mtx,333679272458378079
466,3797,3797,1,1172.68994140625,1172.68994140625,8967.33984375,26716,6063.919921875,6058.72998046875,250.98199462890625,2111.699951171875,2110.699951171875,2111.199951171875,480.5,600,99286.0,99286.0,1,7,2390,1,0,0,0.8734620213508606,0.7469249963760376,0,0,26.148500442504883,3,3797,3706,0,9.262200355529785,8.0,0,c-25.mtx,-1762638450418596407
467,86204,86204,0,1251769984.0,1182240000.0,0.0,213793,99433904.0,70310400.0,70310400.0,26474700.0,35281400.0,20286200.0,20286200.0,133,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,80034,0,3.758960008621216,3.8874199390411377,0,wy2010.mtx,7658763636337740818
468,5339,5339,1,565138.0,565138.0,745761.0,41955,63132.80078125,63132.6015625,136.06199645996094,54941.0,54940.0,54940.5,630.9500122070312,458,147810.0,147810.0,1,7,3119,1,0,0,0.9348019957542419,0.8696039915084839,0,0,27.684900283813477,3,5339,5304,0,11.294400215148926,10.75529956817627,0,c-31.mtx,-3470996818007144113
469,238600,238600,0,31707200.0,30088000.0,0.0,560899,76220096.0,53895700.0,53895700.0,5106960.0,5213560.0,3012000.0,3012000.0,53,0.0,0.0,0,2,0,1,0,0,0.5,0.0,0,0,0.0,0,0,233590,0,4.482810020446777,4.100979804992676,0,ks2010.mtx,2153738297378039356
470,11125,11125,1,383097.0,383097.0,900949.0,67392,100156.0,100155.0,439.6990051269531,65290.6015625,65289.6015625,65290.1015625,2890.7099609375,220,292480.0,292480.0,1,6,5931,1,0,0,0.9195520281791687,0.8391039967536926,0,0,26.2903995513916,3,11125,11100,0,22.817899703979492,23.360000610351562,0,c-43.mtx,-2709982182033254793
471,221119,221119,1,0.015754900872707367,0.015754900872707367,0.06923609972000122,3943588,27695.900390625,26996.69921875,6183.93994140625,94.2968978881836,94.2968978881836,94.2968978881836,44.501399993896484,159,12357100.0,12357100.0,1,17,492,1,0,0,0.7994470000267029,0.5988940000534058,0,0,55.88420104980469,2,221119,26470,0,14.288000106811523,14.288000106811523,0,CO.mtx,-2031688891236281044
472,9941,9941,1,215.4770050048828,216.41799926757812,2849.489990234375,45721,5383.5,5364.14990234375,456.02099609375,3627.22998046875,2269.0,1981.300048828125,1811.8900146484375,48,48782.8984375,48782.8984375,1,4,5477,1,0,0,0.7146649956703186,0.4293299913406372,0,0,4.90723991394043,3,9941,9932,0,9.924280166625977,8.0,0,c-40.mtx,-4058586097901338158
473,41731,41731,1,230327008.0,230324992.0,355296000.0,300536,3849890.0,3849770.0,30539.099609375,3100350.0,3107880.0,3104110.0,9687.4697265625,5060,-9934560.0,9935400.0,1,7,25158,1,0,0,0.9126409888267517,0.825281023979187,0,0,238.08200073242188,3,41731,41690,0,17.23889923095703,14.298299789428711,0,c-62.mtx,630761086590301726
474,6611,6611,1,453.03399658203125,453.03399658203125,461.1409912109375,35472,1771.8499755859375,1759.4200439453125,209.56300354003906,1731.8699951171875,1730.8699951171875,1731.3699951171875,700.5,862,4470.830078125,4470.830078125,1,5,4028,1,0,0,0.559876024723053,0.11975199729204178,0,0,0.6762719750404358,3,6611,6595,0,14.795100212097168,15.209500312805176,0,c-34.mtx,-2776720286670561026
475,56814,56814,0,39601500.0,39601500.0,191515008.0,4391071,3432210.0,3352610.0,734903.0,1500000.0,1500000.0,1500000.0,367937.0,210,-58517700.0,58517700.0,0,77,152,1,0,0,0.8929870128631592,0.7859749794006348,0,0,1029.989990234375,3,14676,56745,0,32.85459899902344,30.52899932861328,0,TSOPF_FS_b300_c2.mtx,-4875509088888083719
